name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
GCF_003195445	4992654	79	63198.15	1192234	501	0	0	406360	4	180866	9	91658	16
GCF_902807305	5262004	337	15614.26	1246738	128	0	0	417352	4	215431	8	116481	14
GCF_004005165	5226891	670	7801.33	163629	201	5903	80	31995	36	12977	89	3888	236
GCF_001952715	5446777	125	43574.22	1276484	302	0	0	329068	5	156648	10	44155	20
GCF_013729795	5521511	5	1104302.2	5163773	2581	0	0	5163773	1	5163773	1	5163773	1
GCF_015673475	4857497	37	131283.7	578915	435	0	0	288108	7	158111	12	85488	19
GCF_020695525	5349058	3	1783019.33	4976621	106850	0	0	4976621	1	4976621	1	4976621	1
GCF_014104295	5115231	9	568359.0	4761285	206	0	0	4761285	1	4761285	1	4761285	1
GCF_902165615	5264557	268	19643.87	277417	359	1	1	55242	22	29798	47	11278	104
GCF_014855735	5483379	189	29012.59	352646	608	15	1	71450	23	44512	42	17427	81
GCF_018420725	5380713	111	48474.89	432618	205	277	4	236617	8	160498	14	42239	28
GCF_018441905	5528328	105	52650.74	348087	287	210	3	122785	16	89455	27	33515	48
GCF_005280875	4699932	37	127025.19	697266	1085	18576	277	436868	5	315590	7	139643	12
GCF_003665555	5062051	1	5062051.0	5062051	5062051	0	0	5062051	1	5062051	1	5062051	1
GCF_004327735	4872700	41	118846.34	499975	637	0	0	204466	7	135708	13	76092	22
GCF_005280975	4769524	58	82233.17	627792	206	0	0	314940	6	171762	9	82972	17
GCF_012952665	5663418	3	1887806.0	5227853	52446	0	0	5227853	1	5227853	1	5227853	1
GCF_015674675	4857990	39	124563.85	1128542	435	0	0	290049	5	161937	9	85488	16
GCF_017963565	4929517	2	2464758.5	4102519	826998	0	0	4102519	1	4102519	1	826998	2
GCF_003665635	4917351	1	4917351.0	4917351	4917351	0	0	4917351	1	4917351	1	4917351	1
GCF_014337315	5568038	3	1856012.67	5128186	31807	0	0	5128186	1	5128186	1	5128186	1
GCF_900446885	5423682	4	1355920.5	5276190	14168	0	0	5276190	1	5276190	1	5276190	1
GCF_015138175	5405390	6	900898.33	5094093	2821	0	0	5094093	1	5094093	1	5094093	1
GCF_013899035	5234754	2	2617377.0	5232071	2683	0	0	5232071	1	5232071	1	5232071	1
GCF_001413045	5331591	169	31547.88	201372	200	0	0	99495	20	59339	33	32119	57
GCF_902506645	5202179	140	37158.42	439565	92	0	0	183832	10	128992	17	42692	31
GCF_001413295	5254567	145	36238.39	282234	200	30	3	103007	17	60873	30	34956	52
GCF_013303045	5338132	322	16578.05	144949	219	0	0	36533	46	22049	85	9042	158
GCF_013738135	5589608	6	931601.33	5031645	3066	0	0	5031645	1	5031645	1	5031645	1
GCF_003665655	4899014	1	4899014.0	4899014	4899014	0	0	4899014	1	4899014	1	4899014	1
GCF_016503245	5006250	42	119196.43	903932	646	0	0	424406	4	222050	8	86594	14
GCF_016504895	5176745	97	53368.51	328046	606	581	5	151346	12	97665	21	34033	37
GCF_016893685	5079087	1	5079087.0	5079087	5079087	475842	257	5079087	1	5079087	1	5079087	1
GCF_004146135	5044371	177	28499.27	325446	242	5005	66	95849	16	51448	30	20647	57
GCF_902388105	4885099	1	4885099.0	4885099	4885099	0	0	4885099	1	4885099	1	4885099	1
GCF_016505505	5002261	23	217489.61	783078	593	0	0	616158	4	416799	6	136017	10
GCF_002208985	4934662	2	2467331.0	4925369	9293	0	0	4925369	1	4925369	1	4925369	1
GCF_017114565	5788351	8	723543.88	2587481	2349	0	0	2492909	2	2492909	2	301984	3
GCF_016893705	5070621	1	5070621.0	5070621	5070621	524282	212	5070621	1	5070621	1	5070621	1
GCF_009939625	5076860	281	18067.12	640323	206	0	0	232209	7	137630	12	73571	22
GCF_008364635	5386332	62	86876.32	804606	503	0	0	239888	6	182700	11	85836	20
GCF_016504545	5323768	67	79459.22	778897	587	0	0	301626	5	191729	10	85716	18
GCF_016760555	4839261	37	130790.84	1017567	204	0	0	482129	4	333250	6	158980	10
GCF_905337845	4833807	3	1611269.0	4664620	65498	0	0	4664620	1	4664620	1	4664620	1
GCF_016502145	4980304	35	142294.4	754342	654	0	0	430417	5	307785	8	122149	13
GCF_014218795	4957129	33	150216.03	1842594	534	500	5	747742	2	460946	4	123034	8
GCF_014803235	5310430	328	16190.34	179614	508	0	0	51444	31	31939	57	8774	120
GCF_002871775	5211873	34	153290.38	937780	363	5640	24	782825	3	309591	6	122540	11
GCF_013790835	5447371	5	1089474.2	5138391	2265	0	0	5138391	1	5138391	1	5138391	1
GCF_018323885	5073658	4	1268414.5	4717872	42860	0	0	4717872	1	4717872	1	4717872	1
GCF_014803225	5231724	722	7246.16	295768	509	0	0	30677	43	10565	103	2485	310
GCF_014803175	5405106	572	9449.49	129949	500	0	0	31428	46	15343	96	3996	230
GCF_016501505	4919628	23	213896.87	2204722	841	0	0	616952	2	476364	4	146355	7
GCF_014712635	5616212	105	53487.73	1060240	200	0	0	216198	6	128091	12	55412	26
GCF_021417225	5459532	67	81485.55	1604187	253	600	6	441480	3	190116	7	75217	16
GCF_013706575	5381910	8	672738.75	5026008	657	0	0	5026008	1	5026008	1	5026008	1
GCF_019382615	5076976	1	5076976.0	5076976	5076976	475763	191	5076976	1	5076976	1	5076976	1
GCF_014856075	5354582	118	45377.81	341838	639	0	0	110400	15	76229	26	37208	45
GCF_001880795	5416269	201	26946.61	530789	200	0	0	375062	6	102164	13	34662	30
GCF_002918835	5217812	126	41411.21	330710	510	0	0	129146	15	85334	25	26893	46
GCF_013336895	5701058	9	633450.89	5231895	1063	0	0	5231895	1	5231895	1	5231895	1
GCF_005281125	4902504	29	169051.86	841040	1070	9415	199	437943	5	333624	7	127886	12
GCF_001037485	5543425	6	923904.17	5093209	4036	0	0	5093209	1	5093209	1	5093209	1
GCF_015135075	5424327	5	1084865.4	5040467	3652	0	0	5040467	1	5040467	1	5040467	1
GCF_009660335	4883214	46	106156.83	484532	255	0	0	282822	7	189781	11	83744	18
GCF_018445725	5321577	120	44346.47	439486	236	118	3	147833	12	84515	22	42582	40
ERQ0161	5173717	57	90766.96	691942	116	0	0	378313	5	305459	8	103449	15
DB_3_F10	5546007	620	8945.17	167080	112	0	0	37765	43	25266	79	8909	149
GCF_019270195	4917491	1	4917491.0	4917491	4917491	451091	165	4917491	1	4917491	1	4917491	1
GCF_011077955	4504486	48	93843.46	592787	270	337	1	259887	6	158715	10	77866	18
GCF_019800135	5223633	83	62935.34	427326	1064	0	0	160129	11	103060	19	42083	33
DB_5_F12	5472810	324	16891.39	301020	112	0	0	141010	15	69216	26	17502	57
GCF_000313895	5092668	63	80836.0	719330	577	0	0	272223	7	163244	12	59884	21
GCF_001413075	5349778	115	46519.81	2602463	201	880	88	1279382	2	1279382	2	990019	3
GCF_014855635	5410430	77	70265.32	1031550	501	0	0	415847	5	156549	10	64907	20
GCF_016502245	4901840	24	204243.33	769797	634	0	0	514206	4	313255	6	132434	12
ERQ0310	5112546	231	22132.23	197085	112	0	0	73706	22	45619	41	19696	70
ERQ0230	5228821	90	58098.01	609515	112	0	0	440425	5	150620	11	84882	19
GCF_013458095	5163174	1	5163174.0	5163174	5163174	0	0	5163174	1	5163174	1	5163174	1
GCF_013727235	5605421	5	1121084.2	5310160	1934	0	0	5310160	1	5310160	1	5310160	1
GCF_018440275	5091891	49	103916.14	2550858	219	592	6	2550858	1	452351	3	154529	7
GCF_016501915	5144860	97	53039.79	482605	507	0	0	160683	10	94610	18	49349	32
GCF_016505565	4801171	28	171470.39	830658	588	0	0	634184	4	476648	5	121111	10
GCF_004004895	5787104	213	27169.5	242311	212	0	0	75536	26	47696	45	21484	80
GCF_018128425	4967243	3	1655747.67	4756279	44104	0	0	4756279	1	4756279	1	4756279	1
GCF_904859905	5171093	3	1723697.67	4908711	126853	0	0	4908711	1	4908711	1	4908711	1
ERQ0159	5238662	203	25806.22	384174	112	0	0	159484	11	82247	20	30104	44
GCF_019270455	4951267	1	4951267.0	4951267	4951267	419288	162	4951267	1	4951267	1	4951267	1
GCF_001880835	4994336	203	24602.64	530565	212	0	0	200491	9	82752	17	39483	34
GCF_016501085	5322398	85	62616.45	750779	501	0	0	254436	6	158774	12	48291	23
GCF_001373155	5034102	914	5507.77	64613	505	0	0	10912	133	6023	256	2366	518
GCF_014903525	5400766	15	360051.07	4243065	1072	64977	40	4243065	1	4243065	1	833639	2
GCF_019731875	5084399	45	112986.64	778131	1048	0	0	300158	5	173824	10	96029	17
GCF_001037515	5005078	7	715011.14	3458368	13671	8087	6	3458368	1	820991	2	454333	3
GCF_016939595	5551777	7	793111.0	4977086	17943	0	0	4977086	1	4977086	1	256303	2
GCF_014803195	5243090	426	12307.72	172390	510	0	0	54683	27	20696	59	5287	155
GCF_002918505	5511103	33	167003.12	566967	599	1	1	399131	6	343952	9	138479	14
ERQ0225	5485533	147	37316.55	556534	93	0	0	148238	10	82157	20	36501	39
GCF_000398865	4933942	5	986788.4	2477965	4531	30461	15	2477965	1	2145883	2	2145883	2
GCF_017164125	4931703	34	145050.09	812352	1097	95	1	359043	5	307757	8	105814	13
GCF_019443705	4767913	1	4767913.0	4767913	4767913	0	0	4767913	1	4767913	1	4767913	1
GCF_016906165	4477298	1	4477298.0	4477298	4477298	478505	319	4477298	1	4477298	1	4477298	1
GCF_017151495	5251889	91	57713.07	894699	210	96	1	676623	4	517436	5	118910	10
GCF_013899405	4889917	1	4889917.0	4889917	4889917	0	0	4889917	1	4889917	1	4889917	1
GCF_016503485	5205277	45	115672.82	1072620	504	0	0	794240	3	305897	5	156135	10
GCF_014901845	5623098	4	1405774.5	3902037	1130	55659	20	3902037	1	1631820	2	1631820	2
GCF_902160715	5344111	121	44166.21	537865	303	5	5	194967	10	92356	18	33341	37
GCF_016501525	5110092	25	204403.68	1946549	539	0	0	807335	2	464327	4	134949	8
GCF_016501815	5085987	44	115590.61	782052	532	0	0	427174	5	306610	7	137520	12
GCF_003350185	4685430	25	187417.2	540344	1141	240	6	453729	5	362479	7	125094	12
GCF_002151815	4755250	2	2377625.0	4753336	1914	32343	27	4753336	1	4753336	1	4753336	1
GCF_004024365	5186241	134	38703.29	254964	214	278	2	129572	15	85005	24	32259	45
GCF_017151545	5295415	95	55741.21	894699	210	95	1	746468	4	517436	5	129355	10
GCF_013785085	4792949	1	4792949.0	4792949	4792949	0	0	4792949	1	4792949	1	4792949	1
GCF_000981805	5875351	2	2937675.5	5584358	290993	0	0	5584358	1	5584358	1	5584358	1
GCF_008180565	5512046	574	9602.87	70074	202	0	0	18924	87	12421	160	5634	289
GCF_902506735	5223261	133	39272.64	439565	92	0	0	183832	10	128992	17	42692	31
SD_5_D4	4844745	45	107661.0	1071196	116	0	0	701802	3	335973	5	156170	10
GCF_004005235	5358153	571	9383.81	461079	201	0	0	151072	10	84837	20	25051	42
GCF_004004715	5313553	1145	4640.66	119154	202	5711	125	24776	59	11600	122	1624	383
GCF_014230205	5397297	84	64253.54	2222186	201	0	0	729166	2	512874	4	141045	9
GCF_900461175	4837416	2	2418708.0	4801883	35533	0	0	4801883	1	4801883	1	4801883	1
GCF_004322975	4954525	3	1651508.33	4883650	19305	0	0	4883650	1	4883650	1	4883650	1
GCF_002289385	5130518	139	36910.2	213792	201	0	0	94201	19	49149	35	23693	65
GCF_016503835	4846050	19	255055.26	1896465	875	0	0	681631	2	522588	4	128238	8
GCF_013743055	5578065	7	796866.43	5099027	2581	0	0	5099027	1	5099027	1	5099027	1
GCF_019382495	2637704	1	2637704.0	2637704	2637704	138885	78	2637704	1	2637704	1	2637704	1
GCF_001471655	4934003	1	4934003.0	4934003	4934003	0	0	4934003	1	4934003	1	4934003	1
GCF_019270255	4834774	1	4834774.0	4834774	4834774	287529	113	4834774	1	4834774	1	4834774	1
GCF_013786345	5309420	2	2654710.0	5231053	78367	0	0	5231053	1	5231053	1	5231053	1
GCF_016501885	5114010	24	213083.75	919984	506	0	0	551014	4	440951	6	167430	9
GCF_013337065	5369921	52	103267.71	864759	1057	0	0	625959	4	450492	6	112494	12
ERQ0189	5206110	169	30805.38	232798	121	0	0	86949	21	57804	36	28180	60
GCF_002918535	5534887	22	251585.77	2645344	607	6	6	538118	2	450834	4	150290	8
GCF_905232605	5572869	7	796124.14	4964029	1335	0	0	4964029	1	4964029	1	287088	2
GCF_019448475	5181350	78	66427.56	522014	202	0	0	250801	7	156800	12	49328	22
SG18_100_2_S18	4918810	36	136633.61	1221278	217	0	0	452777	4	385649	6	119157	11
ERQ0224	5285274	199	26559.17	296988	112	0	0	93407	17	55600	32	19936	60
GCF_016504055	4768096	22	216731.64	1277035	524	0	0	580097	3	421794	5	227826	9
GCF_018441215	5299282	111	47741.28	335739	255	206	3	156774	13	103614	21	47373	35
GCF_016507865	4911197	26	188892.19	1003872	661	0	0	731036	3	269596	6	124182	12
GCF_013733095	5784118	7	826302.57	5331005	2746	0	0	5331005	1	5331005	1	5331005	1
GCF_000714305	4970425	68	73094.49	1204050	315	0	0	485195	4	252727	7	128584	13
GCF_013826505	5443337	7	777619.57	5062205	2001	0	0	5062205	1	5062205	1	5062205	1
GCF_004331575	4873670	21	232079.52	1137362	1142	0	0	757685	3	350281	5	134331	9
GCF_900446895	4994466	3	1664822.0	4823798	23766	0	0	4823798	1	4823798	1	4823798	1
GCF_019731005	4964445	25	198577.8	1099997	644	481	8	580232	3	468806	5	116911	9
GCF_009363175	5794230	3	1931410.0	5445431	113742	0	0	5445431	1	5445431	1	5445431	1
ERQ0278	5062237	202	25060.58	232910	114	0	0	86949	21	57840	35	30882	58
GCF_019270295	4951267	1	4951267.0	4951267	4951267	418696	167	4951267	1	4951267	1	4951267	1
GCF_000835925	5385810	361	14919.14	138720	411	0	0	34885	45	22940	83	11127	150
GCF_019584545	4846480	42	115392.38	1577031	210	7395	74	1233769	2	1161256	3	217363	5
GCF_019048065	4964815	2	2482407.5	4875913	88902	0	0	4875913	1	4875913	1	4875913	1
GCF_011064845	4957773	1	4957773.0	4957773	4957773	0	0	4957773	1	4957773	1	4957773	1
GCF_017151535	5294774	88	60167.89	894699	210	95	1	746468	4	517436	5	129355	10
GCF_001022275	5390649	7	770092.71	5029496	1916	0	0	5029496	1	5029496	1	5029496	1
SG18_223_S110	4781020	31	154226.45	776476	209	0	0	522941	4	348897	6	148302	10
GCF_013395115	5461179	101	54071.08	482738	200	0	0	260668	9	183044	14	48733	24
GCF_015669215	5139976	53	96980.68	589671	1022	924	13	261386	7	176042	12	81617	20
GCF_016501265	4659997	29	160689.55	1009640	648	0	0	679001	3	453768	5	252504	8
GCF_001689745	4877666	79	61742.61	662452	503	35657	360	325726	5	201297	9	87749	16
GCF_004331545	4825329	15	321688.6	1805645	1070	0	0	803041	2	515942	4	248208	6
GCF_016500895	4870906	34	143261.94	760218	1025	0	0	450003	4	236076	8	92898	14
GCF_013168975	5621671	101	55660.11	395031	201	0	0	231892	10	110308	18	42364	34
GCF_014337275	5567745	4	1391936.25	5128721	31807	0	0	5128721	1	5128721	1	5128721	1
GCF_004344985	5443800	8	680475.0	4947788	1916	0	0	4947788	1	4947788	1	4947788	1
GCF_005281055	4813631	83	57995.55	444133	201	184	1	224540	8	109131	14	49667	25
GCF_013798115	5577264	3	1859088.0	5384013	95042	0	0	5384013	1	5384013	1	5384013	1
GCF_016500445	4797672	19	252509.05	1540310	1013	0	0	672812	3	475113	4	239377	7
GCF_004327825	5366577	413	12994.13	135623	358	0	0	31302	55	19754	98	6979	188
GCF_016894305	5542453	5	1108490.6	5030371	10242	0	0	5030371	1	5030371	1	5030371	1
GCF_019655555	5181268	205	25274.48	296734	104	0	0	116225	16	75307	27	28757	48
GCF_003812345	5102161	2	2551080.5	4974986	127175	0	0	4974986	1	4974986	1	4974986	1
GCF_905232695	5519409	9	613267.67	4933761	138	0	0	4933761	1	4933761	1	276560	2
GCF_016501625	5156573	47	109714.32	666417	596	0	0	538138	5	394867	7	122712	12
GCF_016504665	4768449	33	144498.45	991751	615	1	1	672463	3	324057	6	84735	10
GCF_016905745	5379313	281	19143.46	130197	200	0	0	42403	37	24228	72	11612	133
GCF_016503785	4922445	20	246122.25	1876931	1013	0	0	620464	2	476373	4	169006	8
GCF_003175795	5025755	98	51283.21	387944	245	0	0	141329	12	89296	20	48860	36
GCF_014103235	5491520	9	610168.89	3096413	233	0	0	3096413	1	1972654	2	1972654	2
GCF_020710145	5209432	235	22167.8	152615	245	0	0	55471	32	32384	56	12807	103
ERQ0674	5942985	196	30321.35	693491	112	0	0	115762	13	66051	27	34537	51
GCF_916618775	4943749	3	1647916.33	2763700	913327	0	0	2763700	1	1266722	2	913327	3
GCF_004181935	5753671	739	7785.75	121820	221	7083	98	28770	45	11104	112	3758	282
GCF_016501425	5213564	68	76670.06	391100	542	0	0	187036	11	157557	17	87372	26
GCF_018919545	4910026	309	15890.05	222056	235	0	0	40011	36	19298	68	7296	149
GCF_016894145	4917491	1	4917491.0	4917491	4917491	431758	179	4917491	1	4917491	1	4917491	1
ERQ0259	5572574	186	29960.08	396918	112	0	0	165846	11	87754	20	31884	42
GCF_016500465	5157362	50	103147.24	568559	504	0	0	246917	7	168101	13	88228	20
GCF_009649895	5143213	3	1714404.33	4948530	84545	0	0	4948530	1	4948530	1	4948530	1
GCF_016503805	4918883	29	169616.66	794753	797	0	0	323910	5	277856	8	143913	13
GCF_018422965	5158275	101	51072.03	626512	216	293	2	212466	7	114733	14	43559	29
GCF_016502995	4812952	24	200539.67	2204750	784	0	0	681892	2	517510	3	144673	7
GCF_013589875	5475757	6	912626.17	5023392	7945	0	0	5023392	1	5023392	1	5023392	1
GCF_900520375	5194234	2	2597117.0	5009078	185156	0	0	5009078	1	5009078	1	5009078	1
GCF_901456225	5272837	6	878806.17	4745085	4005	0	0	4745085	1	4745085	1	390161	2
GCF_016505165	5130587	44	116604.25	903533	604	0	0	316693	5	217477	8	87250	16
GCF_016505285	5663418	3	1887806.0	5227853	52446	0	0	5227853	1	5227853	1	5227853	1
GCF_016905585	5449182	179	30442.36	246733	214	0	0	85946	22	58582	37	25151	65
GCF_013890595	4992648	2	2496324.0	4886739	105909	0	0	4886739	1	4886739	1	4886739	1
GCF_002393245	4884452	2	2442226.0	4875257	9195	0	0	4875257	1	4875257	1	4875257	1
GCF_002934505	5629494	4	1407373.5	5079781	62590	0	0	5079781	1	5079781	1	5079781	1
GCF_014596895	5263616	40	131590.4	755056	624	0	0	431953	5	282997	8	102537	14
GCF_001412755	5331407	163	32708.02	282234	200	0	0	105911	17	66485	30	34639	52
GCF_018443215	5395483	44	122624.61	987186	200	1300	6	554586	4	401769	7	101065	12
GCF_016507955	4873112	29	168038.34	1280897	602	0	0	437683	4	425350	6	144605	10
GCF_002252025	5858082	181	32365.09	362418	502	20	2	112286	15	62892	30	20975	60
GCF_014189355	5493723	2	2746861.5	5216668	277055	0	0	5216668	1	5216668	1	5216668	1
GCF_013883595	4692130	1	4692130.0	4692130	4692130	0	0	4692130	1	4692130	1	4692130	1
GCF_002151775	5695684	6	949280.67	2708924	61189	102503	56	2165436	2	2165436	2	453014	3
GCF_003184045	4845100	52	93175.0	4655095	273	250	25	4655095	1	4655095	1	4655095	1
GCF_018067665	5103462	44	115987.77	957199	539	0	0	314910	5	263631	8	120174	14
SD_9_A7	4817836	36	133828.78	1562302	112	0	0	941925	2	527212	4	153410	6
GCF_016679915	5171384	51	101399.69	1229116	241	0	0	820315	3	441059	5	104186	9
GCF_018107715	5623660	136	41350.44	480961	210	0	0	123711	15	69625	27	30256	51
GCF_018441745	5205808	116	44877.66	329061	206	82	2	101906	16	70677	28	35372	49
GCF_016502025	4934025	36	137056.25	907117	1064	0	0	443149	4	285863	7	97585	13
GCF_020271725	5253470	6	875578.33	4930509	2745	0	0	4930509	1	4930509	1	4930509	1
GCF_016500775	4844974	21	230713.05	2204726	505	0	0	704736	2	586194	3	146355	6
GCF_015137255	5372530	4	1343132.5	4981812	61728	0	0	4981812	1	4981812	1	4981812	1
GCF_001413235	5196986	98	53030.47	2886131	200	4692	101	2886131	1	1913985	2	1913985	2
GCF_019802385	5534829	71	77955.34	1202315	202	3598	36	761951	3	577960	5	257802	7
GCF_012843215	4990389	38	131326.03	1777571	200	0	0	795266	2	465903	4	158938	8
GCF_001552875	4882379	45	108497.31	689414	524	6800	68	415269	5	270833	8	67445	16
GCF_900451665	4919773	2	2459886.5	4903414	16359	0	0	4903414	1	4903414	1	4903414	1
GCF_016507605	4674143	25	186965.72	741741	503	0	0	611584	4	359087	6	229397	9
GCF_009881195	5019963	440	11409.01	456513	1004	142	6	52155	24	18526	58	5685	153
GCF_001413275	5255654	158	33263.63	253383	200	20	2	97278	18	64683	31	32119	54
ERQ0217	5233832	187	27988.41	284979	112	0	0	122445	15	73996	26	29581	49
GCF_016503745	4556061	17	268003.59	1259009	1013	0	0	638646	3	428752	5	349270	7
GCF_003818115	4819610	55	87629.27	479055	639	0	0	211550	8	140892	14	54480	24
GCF_014903475	5154342	10	515434.2	2078951	5018	14941	23	1426735	2	576380	3	213418	5
GCF_018439105	5067290	433	11702.75	94596	232	209	4	24473	62	13200	119	6412	224
GCF_013337685	4924994	24	205208.08	801228	1088	0	0	485303	4	470723	6	120513	10
GCF_001057775	4716453	493	9566.84	66189	216	5927	86	17141	86	10759	157	4870	284
GCF_013816655	5112878	1	5112878.0	5112878	5112878	0	0	5112878	1	5112878	1	5112878	1
GCF_016505255	5053069	43	117513.23	506963	605	0	0	405590	6	276010	9	75942	17
ERQ0155	5234125	216	24232.06	324367	112	0	0	89377	16	53156	30	28209	55
GCF_008086465	4916516	3	1638838.67	4813365	40717	0	0	4813365	1	4813365	1	4813365	1
GCF_902387665	4845100	52	93175.0	4655095	273	250	25	4655095	1	4655095	1	4655095	1
GCF_018439185	5182355	169	30664.82	299747	211	502	38	89885	18	61960	32	28172	57
SG18_229_S54	4930855	62	79529.92	1084829	205	0	0	362400	5	261874	8	105920	15
GCF_016505055	4965733	19	261354.37	1872197	508	0	0	908417	2	465449	4	325461	6
GCF_020559425	5080601	34	149429.44	1105492	228	0	0	797376	3	504605	5	161734	8
SG18_8_S1	4801516	38	126355.68	640967	207	0	0	454833	5	212097	9	91559	15
GCF_014802885	6194587	1325	4675.16	112686	401	74494	486	15507	105	7747	220	1851	539
GCF_004005035	5454460	525	10389.45	263392	200	0	0	60710	26	29430	53	7375	123
GCF_016894045	5070620	1	5070620.0	5070620	5070620	471005	171	5070620	1	5070620	1	5070620	1
GCF_021440245	5383054	127	42386.25	682566	207	273	15	150436	10	78596	21	36797	40
ERQ0681	5620765	380	14791.49	494259	112	0	0	156413	12	97046	21	32068	40
GCF_002918455	5162346	23	224449.83	1340071	656	0	0	589890	3	516470	5	151743	8
GCF_016500385	4888513	17	287559.59	1425270	1013	0	0	1245283	2	616953	4	476373	5
GCF_016504885	5106838	42	121591.38	887166	530	0	0	376366	5	198732	8	102314	16
GCF_020215765	5085591	93	54683.77	597600	204	0	0	309759	6	174184	11	64361	21
GCF_000826205	4986623	56	89046.84	505367	567	0	0	292028	7	126358	13	63261	23
GCF_015668205	4813189	24	200549.54	1585016	1016	749	8	440915	3	304668	6	133690	11
GCF_902377535	4631466	30	154382.2	899269	616	0	0	290667	5	194356	8	126093	14
GCF_018441765	5156985	309	16689.27	170787	200	302	6	34672	43	21983	80	9763	148
GCF_013786025	4783420	1	4783420.0	4783420	4783420	0	0	4783420	1	4783420	1	4783420	1
GCF_902807175	5147203	110	46792.75	1601581	112	0	0	269568	4	194075	9	80819	17
GCF_016503095	4719269	22	214512.23	1181224	1593	0	0	639347	3	443446	5	142659	9
GCF_020215805	5137763	77	66724.19	613721	204	0	0	238343	7	174069	12	64361	21
GCF_016503305	4943226	50	98864.52	815391	224	0	0	336028	5	205521	9	85268	17
GCF_013786565	5353392	2	2676696.0	5056951	296441	0	0	5056951	1	5056951	1	5056951	1
GCF_017151595	5471101	166	32958.44	1409503	212	99	1	458568	3	345020	6	87073	12
GCF_004005615	5573619	189	29490.05	208511	208	0	0	92625	22	64050	37	18933	68
GCF_019660585	5429969	73	74383.14	952806	506	0	0	251828	6	114006	13	44510	26
GCF_002919485	5162224	20	258111.2	2676257	656	1	1	2676257	1	492546	3	151743	7
GCF_016507625	5081115	77	65988.51	582381	532	0	0	242470	7	159904	12	67294	22
GCF_004181905	4934002	133	37097.76	234067	371	4740	54	96616	17	70585	28	26875	49
GCF_009881175	4927625	68	72465.07	950566	1006	82	2	511756	4	469844	6	108107	12
GCF_005281195	4740309	90	52670.1	468322	1005	12401	224	164449	10	83396	18	29713	36
GCF_014170055	5276672	7	753810.29	4988401	2155	0	0	4988401	1	4988401	1	4988401	1
GCF_011603985	4872248	77	63275.95	361128	255	96	1	136640	10	97312	18	50487	32
GCF_002075345	5575578	107	52108.21	837849	252	0	0	428070	5	118138	10	44113	22
GCF_017151515	5293592	92	57539.04	894699	210	95	1	676623	4	433363	6	129355	10
GCF_016504785	4919091	24	204962.12	707559	538	0	0	410908	5	326510	7	149313	12
GCF_014855595	5362102	109	49193.6	450161	375	0	0	164608	11	93247	20	31948	39
GCF_014855645	5420254	109	49727.1	348627	853	0	0	146913	13	78021	23	38230	42
GCF_016893985	5070622	1	5070622.0	5070622	5070622	486700	267	5070622	1	5070622	1	5070622	1
GCF_018449455	5810531	294	19763.71	127944	403	0	0	49265	39	30006	69	12386	128
GCF_013169475	5550425	117	47439.53	551239	301	0	0	135690	11	92269	21	43412	38
GCF_019660945	5184263	90	57602.92	590817	570	0	0	181996	8	123067	15	39267	27
GCF_001273815	5663534	356	15908.8	246841	256	0	0	72950	24	34688	48	12053	98
GCF_014903115	5256401	9	584044.56	5076997	1835	56660	27	5076997	1	5076997	1	5076997	1
GCF_019645955	4847284	1	4847284.0	4847284	4847284	0	0	4847284	1	4847284	1	4847284	1
GCF_016500495	4884067	25	195362.68	1342399	615	0	0	456820	3	305420	6	172443	10
ERQ0211	5287620	204	25919.71	297210	112	0	0	134038	15	55600	27	21120	55
GCF_013726615	5140393	3	1713464.33	4956708	4899	0	0	4956708	1	4956708	1	4956708	1
GCF_014855715	5237326	253	20700.89	148494	502	0	0	45040	37	28779	66	14442	115
GCF_014802855	5265299	121	43514.87	255901	250	0	0	120363	17	67211	28	30189	52
GCF_016501315	4869559	17	286444.65	2670167	1013	0	0	2670167	1	586200	3	476363	4
GCF_001546305	4812175	63	76383.73	697543	508	6300	63	303787	5	188759	9	55688	18
GCF_016504585	4642092	25	185683.68	614393	1637	10	1	373012	5	237103	8	115603	15
GCF_014856005	5364350	116	46244.4	450108	494	0	0	170242	11	86489	21	36977	39
GCF_000936345	4875643	751	6492.2	88123	500	0	0	13830	101	7665	194	3279	385
GCF_013336865	5368293	4	1342073.25	5103462	33087	0	0	5103462	1	5103462	1	5103462	1
GCF_009648235	4751691	125	38013.53	1735222	206	2641	38	674359	2	416460	4	144157	7
GCF_016505095	5466287	87	62830.89	559235	517	0	0	252205	8	152570	14	52945	26
GCF_009721615	4801276	22	218239.82	1700629	246	0	0	768225	2	435427	4	210652	7
GCF_003665535	5053452	2	2526726.0	4996291	57161	0	0	4996291	1	4996291	1	4996291	1
GCF_009821535	5139159	38	135241.03	636583	506	314	3	365747	5	179244	9	117023	16
GCF_013748235	5088667	4	1272166.75	5027895	2349	0	0	5027895	1	5027895	1	5027895	1
GCF_018066625	5683632	159	35746.11	384632	506	0	0	90830	16	56851	33	24153	60
GCF_019048045	4817760	1	4817760.0	4817760	4817760	0	0	4817760	1	4817760	1	4817760	1
GCF_016504145	4684865	15	312324.33	1416336	4928	0	0	677741	3	429631	5	186682	8
GCF_905330765	5708945	5	1141789.0	5218036	63589	0	0	5218036	1	5218036	1	5218036	1
GCF_013707835	5507084	18	305949.11	5163581	206	0	0	5163581	1	5163581	1	5163581	1
