name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
GCF_001317135	  0.38	3	3	S	2490851	                  Pantoea sp. CCBC3-3-1
GCF_001317135	  0.25	2	0	F	1903411	            Yersiniaceae
GCF_001317135	  0.25	2	0	G	629	              Yersinia
GCF_001317135	  0.25	2	0	S	29483	                Yersinia aldovae
GCF_001317135	  0.25	2	2	S1	1453495	                  Yersinia aldovae 670-83
GCF_001317135	  0.13	1	0	F	1903410	            Pectobacteriaceae
GCF_001317135	  0.13	1	0	G	204037	              Dickeya
GCF_001317135	  0.13	1	0	S	204039	                Dickeya dianthicola
GCF_001317135	  0.13	1	1	S1	1225780	                  Dickeya dianthicola IPO 980
GCF_001317135	  0.38	3	0	O	72274	          Pseudomonadales
GCF_001317135	  0.25	2	0	F	468	            Moraxellaceae
GCF_001317135	  0.25	2	0	G	469	              Acinetobacter
GCF_001317135	  0.25	2	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
GCF_001317135	  0.25	2	2	S	470	                  Acinetobacter baumannii
GCF_001317135	  0.13	1	0	F	135621	            Pseudomonadaceae
GCF_001317135	  0.13	1	0	G	286	              Pseudomonas
GCF_001317135	  0.13	1	1	S	237609	                Pseudomonas alkylphenolica
GCF_001471655	100.00	1	0	R	1	root
GCF_001471655	100.00	1	0	R1	131567	  cellular organisms
GCF_001471655	100.00	1	0	D	2	    Bacteria
GCF_001471655	100.00	1	0	P	1224	      Proteobacteria
GCF_001471655	100.00	1	0	C	1236	        Gammaproteobacteria
GCF_001471655	100.00	1	0	O	91347	          Enterobacterales
GCF_001471655	100.00	1	0	F	543	            Enterobacteriaceae
GCF_001471655	100.00	1	0	G	544	              Citrobacter
GCF_001471655	100.00	1	0	S	35703	                Citrobacter amalonaticus
GCF_001471655	100.00	1	1	S1	1261127	                  Citrobacter amalonaticus Y19
GCF_001546285	100.00	24	0	R	1	root
GCF_001546285	100.00	24	0	R1	131567	  cellular organisms
GCF_001546285	100.00	24	0	D	2	    Bacteria
GCF_001546285	100.00	24	0	P	1224	      Proteobacteria
GCF_001546285	100.00	24	0	C	1236	        Gammaproteobacteria
GCF_001546285	100.00	24	0	O	91347	          Enterobacterales
GCF_001546285	100.00	24	4	F	543	            Enterobacteriaceae
GCF_001546285	 75.00	18	0	G	544	              Citrobacter
GCF_001546285	 75.00	18	0	G1	1344959	                Citrobacter freundii complex
GCF_001546285	 75.00	18	12	S	546	                  Citrobacter freundii
GCF_001546285	 25.00	6	6	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_001546285	  8.33	2	0	G	570	              Klebsiella
GCF_001546285	  8.33	2	2	S	573	                Klebsiella pneumoniae
GCF_001546305	100.00	63	0	R	1	root
GCF_001546305	100.00	63	0	R1	131567	  cellular organisms
GCF_001546305	100.00	63	0	D	2	    Bacteria
GCF_001546305	100.00	63	0	P	1224	      Proteobacteria
GCF_001546305	100.00	63	0	C	1236	        Gammaproteobacteria
GCF_001546305	100.00	63	0	O	91347	          Enterobacterales
GCF_001546305	100.00	63	8	F	543	            Enterobacteriaceae
GCF_001546305	 74.60	47	1	G	544	              Citrobacter
GCF_001546305	 73.02	46	44	S	545	                Citrobacter koseri
GCF_001546305	  3.17	2	2	S1	290338	                  Citrobacter koseri ATCC BAA-895
GCF_001546305	  7.94	5	0	G	570	              Klebsiella
GCF_001546305	  6.35	4	4	S	573	                Klebsiella pneumoniae
GCF_001546305	  1.59	1	1	S	548	                Klebsiella aerogenes
GCF_001546305	  4.76	3	0	G	590	              Salmonella
GCF_001546305	  4.76	3	0	S	28901	                Salmonella enterica
GCF_001546305	  4.76	3	0	S1	59201	                  Salmonella enterica subsp. enterica
GCF_001546305	  3.17	2	2	S2	596	                    Salmonella enterica subsp. enterica serovar Muenchen
GCF_001546305	  1.59	1	0	S2	149391	                    Salmonella enterica subsp. enterica serovar Braenderup
GCF_001546305	  1.59	1	1	S3	930771	                      Salmonella enterica subsp. enterica serovar Braenderup str. ATCC BAA-664
GCF_001552875	100.00	45	0	R	1	root
GCF_001552875	100.00	45	0	R1	131567	  cellular organisms
GCF_001552875	100.00	45	0	D	2	    Bacteria
GCF_001552875	100.00	45	0	P	1224	      Proteobacteria
GCF_001552875	100.00	45	0	C	1236	        Gammaproteobacteria
GCF_001552875	100.00	45	0	O	91347	          Enterobacterales
GCF_001552875	 97.78	44	5	F	543	            Enterobacteriaceae
GCF_001552875	 68.89	31	2	G	544	              Citrobacter
GCF_001552875	 64.44	29	27	S	545	                Citrobacter koseri
GCF_001552875	  4.44	2	2	S1	290338	                  Citrobacter koseri ATCC BAA-895
GCF_001552875	 11.11	5	0	G	570	              Klebsiella
GCF_001552875	  8.89	4	4	S	548	                Klebsiella aerogenes
GCF_001552875	  2.22	1	1	S	573	                Klebsiella pneumoniae
GCF_001552875	  4.44	2	0	G	590	              Salmonella
GCF_001552875	  4.44	2	0	S	28901	                Salmonella enterica
GCF_001552875	  4.44	2	0	S1	59201	                  Salmonella enterica subsp. enterica
GCF_001552875	  2.22	1	1	S2	596	                    Salmonella enterica subsp. enterica serovar Muenchen
GCF_001552875	  2.22	1	1	S2	149391	                    Salmonella enterica subsp. enterica serovar Braenderup
GCF_001552875	  2.22	1	0	G	561	              Escherichia
GCF_001552875	  2.22	1	1	S	562	                Escherichia coli
GCF_001552875	  2.22	1	0	F	1903409	            Erwiniaceae
GCF_001552875	  2.22	1	0	G	53335	              Pantoea
GCF_001552875	  2.22	1	0	S	66269	                Pantoea stewartii
GCF_001552875	  2.22	1	0	S1	66271	                  Pantoea stewartii subsp. stewartii
GCF_001552875	  2.22	1	1	S2	660596	                    Pantoea stewartii subsp. stewartii DC283
GCF_001558935	100.00	2	0	R	1	root
GCF_001558935	100.00	2	0	R1	131567	  cellular organisms
GCF_001558935	100.00	2	0	D	2	    Bacteria
GCF_001558935	100.00	2	0	P	1224	      Proteobacteria
GCF_001558935	100.00	2	0	C	1236	        Gammaproteobacteria
GCF_001558935	100.00	2	0	O	91347	          Enterobacterales
GCF_001558935	100.00	2	0	F	543	            Enterobacteriaceae
GCF_001558935	100.00	2	0	G	544	              Citrobacter
GCF_001558935	100.00	2	1	S	35703	                Citrobacter amalonaticus
GCF_001558935	 50.00	1	1	S1	1261127	                  Citrobacter amalonaticus Y19
GCF_001559075	100.00	1	0	R	1	root
GCF_001559075	100.00	1	0	R1	131567	  cellular organisms
GCF_001559075	100.00	1	0	D	2	    Bacteria
GCF_001559075	100.00	1	0	P	1224	      Proteobacteria
GCF_001559075	100.00	1	0	C	1236	        Gammaproteobacteria
GCF_001559075	100.00	1	0	O	91347	          Enterobacterales
GCF_001559075	100.00	1	0	F	543	            Enterobacteriaceae
GCF_001559075	100.00	1	0	G	544	              Citrobacter
GCF_001559075	100.00	1	0	S	35703	                Citrobacter amalonaticus
GCF_001559075	100.00	1	1	S1	1261127	                  Citrobacter amalonaticus Y19
GCF_001718055	100.00	3	0	R	1	root
GCF_001718055	100.00	3	0	R1	131567	  cellular organisms
GCF_001718055	100.00	3	0	D	2	    Bacteria
GCF_001718055	100.00	3	0	P	1224	      Proteobacteria
GCF_001718055	100.00	3	0	C	1236	        Gammaproteobacteria
GCF_001718055	100.00	3	0	O	91347	          Enterobacterales
GCF_001718055	100.00	3	0	F	543	            Enterobacteriaceae
GCF_001718055	100.00	3	0	G	544	              Citrobacter
GCF_001718055	100.00	3	0	G1	1344959	                Citrobacter freundii complex
GCF_001718055	100.00	3	2	S	546	                  Citrobacter freundii
GCF_001718055	 33.33	1	1	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_002042885	100.00	40	0	R	1	root
GCF_002042885	100.00	40	0	R1	131567	  cellular organisms
GCF_002042885	100.00	40	0	D	2	    Bacteria
GCF_002042885	100.00	40	0	P	1224	      Proteobacteria
GCF_002042885	100.00	40	0	C	1236	        Gammaproteobacteria
GCF_002042885	100.00	40	0	O	91347	          Enterobacterales
GCF_002042885	100.00	40	2	F	543	            Enterobacteriaceae
GCF_002042885	 92.50	37	5	G	544	              Citrobacter
GCF_002042885	 80.00	32	0	G1	1344959	                Citrobacter freundii complex
GCF_002042885	 72.50	29	19	S	546	                  Citrobacter freundii
GCF_002042885	 15.00	6	6	S1	1333848	                    Citrobacter freundii CFNIH1
GCF_002042885	 10.00	4	4	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_002042885	  5.00	2	2	S	2077149	                  Citrobacter freundii complex sp. CFNIH9
GCF_002042885	  2.50	1	1	S	1639133	                  Citrobacter portucalensis
GCF_002042885	  2.50	1	0	G	590	              Salmonella
GCF_002042885	  2.50	1	0	S	28901	                Salmonella enterica
GCF_002042885	  2.50	1	0	S1	59202	                  Salmonella enterica subsp. salamae
GCF_002042885	  2.50	1	1	S2	2500152	                    Salmonella enterica subsp. salamae serovar 42:r:-
GCF_002073755	100.00	1	0	R	1	root
GCF_002073755	100.00	1	0	R1	131567	  cellular organisms
GCF_002073755	100.00	1	0	D	2	    Bacteria
GCF_002073755	100.00	1	0	P	1224	      Proteobacteria
GCF_002073755	100.00	1	0	C	1236	        Gammaproteobacteria
GCF_002073755	100.00	1	0	O	91347	          Enterobacterales
GCF_002073755	100.00	1	0	F	543	            Enterobacteriaceae
GCF_002073755	100.00	1	0	G	544	              Citrobacter
GCF_002073755	100.00	1	0	G1	1344959	                Citrobacter freundii complex
GCF_002073755	100.00	1	1	S	57706	                  Citrobacter braakii
GCF_002114305	  2.33	1	1	U	0	unclassified
GCF_002114305	 97.67	42	0	R	1	root
GCF_002114305	 97.67	42	0	R1	131567	  cellular organisms
GCF_002114305	 97.67	42	1	D	2	    Bacteria
GCF_002114305	 95.35	41	0	P	1224	      Proteobacteria
GCF_002114305	 95.35	41	4	C	1236	        Gammaproteobacteria
GCF_002114305	 81.40	35	1	O	91347	          Enterobacterales
GCF_002114305	 79.07	34	5	F	543	            Enterobacteriaceae
GCF_002114305	 51.16	22	2	G	544	              Citrobacter
GCF_002114305	 46.51	20	1	G1	1344959	                Citrobacter freundii complex
GCF_002114305	 34.88	15	15	S	67827	                  Citrobacter werkmanii
GCF_002114305	  9.30	4	1	S	546	                  Citrobacter freundii
GCF_002114305	  6.98	3	3	S1	1333848	                    Citrobacter freundii CFNIH1
GCF_002114305	 11.63	5	0	G	570	              Klebsiella
GCF_002114305	 11.63	5	5	S	573	                Klebsiella pneumoniae
GCF_002114305	  2.33	1	0	G	561	              Escherichia
GCF_002114305	  2.33	1	1	S	562	                Escherichia coli
GCF_002114305	  2.33	1	0	G	590	              Salmonella
GCF_002114305	  2.33	1	0	S	28901	                Salmonella enterica
GCF_002114305	  2.33	1	0	S1	59201	                  Salmonella enterica subsp. enterica
GCF_002114305	  2.33	1	1	S2	932733	                    Salmonella enterica subsp. enterica serovar Bardo
GCF_002114305	  4.65	2	0	O	72274	          Pseudomonadales
GCF_002114305	  2.33	1	0	F	468	            Moraxellaceae
GCF_002114305	  2.33	1	0	G	469	              Acinetobacter
GCF_002114305	  2.33	1	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
GCF_002114305	  2.33	1	1	S	470	                  Acinetobacter baumannii
GCF_002114305	  2.33	1	0	F	135621	            Pseudomonadaceae
GCF_002114305	  2.33	1	0	G	286	              Pseudomonas
GCF_002114305	  2.33	1	0	G1	136841	                Pseudomonas aeruginosa group
GCF_002114305	  2.33	1	1	S	287	                  Pseudomonas aeruginosa
GCF_002151695	100.00	5	0	R	1	root
GCF_002151695	100.00	5	0	R1	131567	  cellular organisms
GCF_002151695	100.00	5	0	D	2	    Bacteria
GCF_002151695	100.00	5	0	P	1224	      Proteobacteria
GCF_002151695	100.00	5	0	C	1236	        Gammaproteobacteria
GCF_002151695	100.00	5	1	O	91347	          Enterobacterales
GCF_002151695	 80.00	4	0	F	543	            Enterobacteriaceae
GCF_002151695	 40.00	2	0	G	544	              Citrobacter
GCF_002151695	 20.00	1	0	S	35703	                Citrobacter amalonaticus
GCF_002151695	 20.00	1	1	S1	1261127	                  Citrobacter amalonaticus Y19
GCF_002151695	 20.00	1	0	G1	2644389	                unclassified Citrobacter
GCF_002151695	 20.00	1	1	S	1920110	                  Citrobacter sp. CFNIH10
GCF_002151695	 20.00	1	0	G	561	              Escherichia
GCF_002151695	 20.00	1	1	S	562	                Escherichia coli
GCF_002151695	 20.00	1	0	G	590	              Salmonella
GCF_002151695	 20.00	1	0	S	28901	                Salmonella enterica
GCF_002151695	 20.00	1	0	S1	59201	                  Salmonella enterica subsp. enterica
GCF_002151695	 20.00	1	0	S2	913074	                    Salmonella enterica subsp. enterica serovar Inverness
GCF_002151695	 20.00	1	1	S3	941187	                      Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720
GCF_002185305	100.00	39	0	R	1	root
GCF_002185305	100.00	39	0	R1	131567	  cellular organisms
GCF_002185305	100.00	39	0	D	2	    Bacteria
GCF_002185305	100.00	39	0	P	1224	      Proteobacteria
GCF_002185305	100.00	39	0	C	1236	        Gammaproteobacteria
GCF_002185305	100.00	39	1	O	91347	          Enterobacterales
GCF_002185305	 97.44	38	2	F	543	            Enterobacteriaceae
GCF_002185305	 87.18	34	2	G	544	              Citrobacter
GCF_002185305	 79.49	31	0	G1	1344959	                Citrobacter freundii complex
GCF_002185305	 79.49	31	31	S	67827	                  Citrobacter werkmanii
GCF_002185305	  2.56	1	0	G1	2644389	                unclassified Citrobacter
GCF_002185305	  2.56	1	1	S	2742667	                  Citrobacter sp. RHBSTW-00881
GCF_002185305	  2.56	1	0	G	561	              Escherichia
GCF_002185305	  2.56	1	0	S	562	                Escherichia coli
GCF_002185305	  2.56	1	1	S1	2778656	                  Escherichia coli O20:H12
GCF_002185305	  2.56	1	0	G	83654	              Leclercia
GCF_002185305	  2.56	1	1	S	83655	                Leclercia adecarboxylata
GCF_002208845	100.00	1	0	R	1	root
GCF_002208845	100.00	1	0	R1	131567	  cellular organisms
GCF_002208845	100.00	1	0	D	2	    Bacteria
GCF_002208845	100.00	1	0	P	1224	      Proteobacteria
GCF_002208845	100.00	1	0	C	1236	        Gammaproteobacteria
GCF_002208845	100.00	1	0	O	91347	          Enterobacterales
GCF_002208845	100.00	1	0	F	543	            Enterobacteriaceae
GCF_002208845	100.00	1	0	G	544	              Citrobacter
GCF_002208845	100.00	1	0	G1	1344959	                Citrobacter freundii complex
GCF_002208845	100.00	1	1	S	57706	                  Citrobacter braakii
GCF_002208985	100.00	2	0	R	1	root
GCF_002208985	100.00	2	0	R1	131567	  cellular organisms
GCF_002208985	100.00	2	0	D	2	    Bacteria
GCF_002208985	100.00	2	0	P	1224	      Proteobacteria
GCF_002208985	100.00	2	0	C	1236	        Gammaproteobacteria
GCF_002208985	100.00	2	0	O	91347	          Enterobacterales
GCF_002208985	100.00	2	0	F	543	            Enterobacteriaceae
GCF_002208985	 50.00	1	0	G	570	              Klebsiella
GCF_002208985	 50.00	1	1	S	573	                Klebsiella pneumoniae
GCF_002208985	 50.00	1	0	G	544	              Citrobacter
GCF_002208985	 50.00	1	0	S	545	                Citrobacter koseri
GCF_002208985	 50.00	1	1	S1	290338	                  Citrobacter koseri ATCC BAA-895
GCF_002786865	100.00	2	0	R	1	root
GCF_002786865	100.00	2	0	R1	131567	  cellular organisms
GCF_002786865	100.00	2	0	D	2	    Bacteria
GCF_002786865	100.00	2	0	P	1224	      Proteobacteria
GCF_002786865	100.00	2	0	C	1236	        Gammaproteobacteria
GCF_002786865	100.00	2	0	O	91347	          Enterobacterales
GCF_002786865	100.00	2	0	F	543	            Enterobacteriaceae
GCF_002786865	 50.00	1	0	G	570	              Klebsiella
GCF_002786865	 50.00	1	1	S	573	                Klebsiella pneumoniae
GCF_002786865	 50.00	1	0	G	544	              Citrobacter
GCF_002786865	 50.00	1	0	G1	1344959	                Citrobacter freundii complex
GCF_002786865	 50.00	1	0	S	546	                  Citrobacter freundii
GCF_002786865	 50.00	1	1	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_002796485	100.00	1	0	R	1	root
GCF_002796485	100.00	1	0	R1	131567	  cellular organisms
GCF_002796485	100.00	1	0	D	2	    Bacteria
GCF_002796485	100.00	1	0	P	1224	      Proteobacteria
GCF_002796485	100.00	1	0	C	1236	        Gammaproteobacteria
GCF_002796485	100.00	1	0	O	91347	          Enterobacterales
GCF_002796485	100.00	1	0	F	543	            Enterobacteriaceae
GCF_002796485	100.00	1	0	G	544	              Citrobacter
GCF_002796485	100.00	1	0	G1	1344959	                Citrobacter freundii complex
GCF_002796485	100.00	1	0	S	546	                  Citrobacter freundii
GCF_002796485	100.00	1	1	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_002796505	100.00	2	0	R	1	root
GCF_002796505	100.00	2	0	R1	131567	  cellular organisms
GCF_002796505	100.00	2	0	D	2	    Bacteria
GCF_002796505	100.00	2	0	P	1224	      Proteobacteria
GCF_002796505	100.00	2	0	C	1236	        Gammaproteobacteria
GCF_002796505	100.00	2	0	O	91347	          Enterobacterales
GCF_002796505	100.00	2	0	F	543	            Enterobacteriaceae
GCF_002796505	100.00	2	0	G	544	              Citrobacter
GCF_002796505	100.00	2	0	G1	1344959	                Citrobacter freundii complex
GCF_002796505	100.00	2	1	S	546	                  Citrobacter freundii
GCF_002796505	 50.00	1	1	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_002843195	100.00	49	0	R	1	root
GCF_002843195	100.00	49	0	R1	131567	  cellular organisms
GCF_002843195	100.00	49	2	D	2	    Bacteria
GCF_002843195	 95.92	47	1	P	1224	      Proteobacteria
GCF_002843195	 93.88	46	0	C	1236	        Gammaproteobacteria
GCF_002843195	 93.88	46	0	O	91347	          Enterobacterales
GCF_002843195	 93.88	46	5	F	543	            Enterobacteriaceae
GCF_002843195	 81.63	40	2	G	544	              Citrobacter
GCF_002843195	 75.51	37	0	G1	1344959	                Citrobacter freundii complex
GCF_002843195	 73.47	36	27	S	546	                  Citrobacter freundii
GCF_002843195	 10.20	5	5	S1	1333848	                    Citrobacter freundii CFNIH1
GCF_002843195	  8.16	4	4	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_002843195	  2.04	1	1	S	2077149	                  Citrobacter freundii complex sp. CFNIH9
GCF_002843195	  2.04	1	0	G1	2644389	                unclassified Citrobacter
GCF_002843195	  2.04	1	1	S	2566012	                  Citrobacter sp. CF971
GCF_002843195	  2.04	1	0	G	590	              Salmonella
GCF_002843195	  2.04	1	0	S	28901	                Salmonella enterica
GCF_002843195	  2.04	1	1	S1	59205	                  Salmonella enterica subsp. houtenae
GCF_002863945	100.00	187	0	R	1	root
GCF_002863945	100.00	187	0	R1	131567	  cellular organisms
GCF_002863945	100.00	187	2	D	2	    Bacteria
GCF_002863945	 98.93	185	2	P	1224	      Proteobacteria
GCF_002863945	 97.86	183	6	C	1236	        Gammaproteobacteria
GCF_002863945	 94.12	176	11	O	91347	          Enterobacterales
GCF_002863945	 88.24	165	11	F	543	            Enterobacteriaceae
GCF_002863945	 58.29	109	8	G	544	              Citrobacter
GCF_002863945	 50.80	95	1	G1	1344959	                Citrobacter freundii complex
GCF_002863945	 34.22	64	64	S	133448	                  Citrobacter youngae
GCF_002863945	 15.51	29	29	S	546	                  Citrobacter freundii
GCF_002863945	  0.53	1	1	S	1639133	                  Citrobacter portucalensis
GCF_002863945	  2.67	5	0	G1	2644389	                unclassified Citrobacter
GCF_002863945	  2.67	5	5	S	1702170	                  Citrobacter sp. FDAARGOS_156
GCF_002863945	  0.53	1	1	S	1563222	                Citrobacter pasteurii
GCF_002863945	  9.63	18	1	G	561	              Escherichia
GCF_002863945	  9.09	17	14	S	562	                Escherichia coli
GCF_002863945	  0.53	1	1	S1	2603836	                  Escherichia coli O10:H32
GCF_002863945	  0.53	1	1	S1	2773706	                  Escherichia coli O68:H12
GCF_002863945	  0.53	1	0	S1	1072458	                  Escherichia coli O7:K1
GCF_002863945	  0.53	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
GCF_002863945	  8.02	15	3	G	570	              Klebsiella
GCF_002863945	  3.21	6	5	S	573	                Klebsiella pneumoniae
GCF_002863945	  0.53	1	0	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
GCF_002863945	  0.53	1	1	S2	1123862	                    Klebsiella pneumoniae subsp. pneumoniae Kp13
GCF_002863945	  2.14	4	4	S	2058152	                Klebsiella grimontii
GCF_002863945	  0.53	1	1	S	571	                Klebsiella oxytoca
GCF_002863945	  0.53	1	0	G1	2608929	                unclassified Klebsiella
GCF_002863945	  0.53	1	1	S	2675713	                  Klebsiella sp. WP4-W18-ESBL-05
GCF_002863945	  3.74	7	1	G	547	              Enterobacter
GCF_002863945	  3.21	6	1	G1	354276	                Enterobacter cloacae complex
GCF_002863945	  1.60	3	3	S	158836	                  Enterobacter hormaechei
GCF_002863945	  1.07	2	2	S	1812935	                  Enterobacter roggenkampii
GCF_002863945	  1.60	3	0	G	160674	              Raoultella
GCF_002863945	  1.60	3	3	S	575	                Raoultella planticola
GCF_002863945	  1.07	2	0	G	590	              Salmonella
GCF_002863945	  1.07	2	1	S	28901	                Salmonella enterica
GCF_002863945	  0.53	1	0	S1	59201	                  Salmonella enterica subsp. enterica
GCF_002863945	  0.53	1	1	S2	70803	                    Salmonella enterica subsp. enterica serovar Minnesota
GCF_002863945	  0.53	1	0	O	72274	          Pseudomonadales
GCF_002863945	  0.53	1	0	F	468	            Moraxellaceae
GCF_002863945	  0.53	1	0	G	469	              Acinetobacter
GCF_002863945	  0.53	1	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
GCF_002863945	  0.53	1	1	S	470	                  Acinetobacter baumannii
GCF_002863965	100.00	32	0	R	1	root
GCF_002863965	100.00	32	0	R1	131567	  cellular organisms
GCF_002863965	100.00	32	0	D	2	    Bacteria
GCF_002863965	100.00	32	0	P	1224	      Proteobacteria
GCF_002863965	100.00	32	0	C	1236	        Gammaproteobacteria
GCF_002863965	100.00	32	0	O	91347	          Enterobacterales
GCF_002863965	100.00	32	2	F	543	            Enterobacteriaceae
GCF_002863965	 68.75	22	1	G	544	              Citrobacter
GCF_002863965	 65.62	21	20	S	545	                Citrobacter koseri
GCF_002863965	  3.12	1	1	S1	290338	                  Citrobacter koseri ATCC BAA-895
GCF_002863965	 12.50	4	0	G	561	              Escherichia
GCF_002863965	 12.50	4	3	S	562	                Escherichia coli
GCF_002863965	  3.12	1	0	S1	1072458	                  Escherichia coli O7:K1
GCF_002863965	  3.12	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
GCF_002863965	  6.25	2	0	G	547	              Enterobacter
GCF_002863965	  6.25	2	0	G1	354276	                Enterobacter cloacae complex
GCF_002863965	  3.12	1	1	S	550	                  Enterobacter cloacae
GCF_002863965	  3.12	1	1	S	158836	                  Enterobacter hormaechei
GCF_002863965	  3.12	1	0	G	570	              Klebsiella
GCF_002863965	  3.12	1	0	S	573	                Klebsiella pneumoniae
GCF_002863965	  3.12	1	0	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
GCF_002863965	  3.12	1	1	S2	1123862	                    Klebsiella pneumoniae subsp. pneumoniae Kp13
GCF_002863965	  3.12	1	0	G	160674	              Raoultella
GCF_002863965	  3.12	1	1	S	575	                Raoultella planticola
GCF_002864025	100.00	70	0	R	1	root
GCF_002864025	100.00	70	0	R1	131567	  cellular organisms
GCF_002864025	100.00	70	1	D	2	    Bacteria
GCF_002864025	 98.57	69	3	P	1224	      Proteobacteria
GCF_002864025	 94.29	66	5	C	1236	        Gammaproteobacteria
GCF_002864025	 85.71	60	0	O	91347	          Enterobacterales
GCF_002864025	 85.71	60	3	F	543	            Enterobacteriaceae
GCF_002864025	 44.29	31	2	G	544	              Citrobacter
GCF_002864025	 40.00	28	0	G1	1344959	                Citrobacter freundii complex
GCF_002864025	 40.00	28	24	S	546	                  Citrobacter freundii
GCF_002864025	  4.29	3	3	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_002864025	  1.43	1	1	S1	1333848	                    Citrobacter freundii CFNIH1
GCF_002864025	  1.43	1	0	G1	2644389	                unclassified Citrobacter
GCF_002864025	  1.43	1	1	S	1920110	                  Citrobacter sp. CFNIH10
GCF_002864025	 21.43	15	1	G	570	              Klebsiella
GCF_002864025	 18.57	13	10	S	573	                Klebsiella pneumoniae
GCF_002864025	  4.29	3	0	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
GCF_002864025	  2.86	2	2	S2	1328324	                    Klebsiella pneumoniae subsp. pneumoniae KPNIH27
GCF_002864025	  1.43	1	1	S2	1123862	                    Klebsiella pneumoniae subsp. pneumoniae Kp13
GCF_002864025	  1.43	1	1	S	1463165	                Klebsiella quasipneumoniae
GCF_002864025	 12.86	9	0	G	561	              Escherichia
GCF_002864025	 11.43	8	7	S	562	                Escherichia coli
GCF_002864025	  1.43	1	0	S1	1072458	                  Escherichia coli O7:K1
GCF_002864025	  1.43	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
GCF_002864025	  1.43	1	1	S	564	                Escherichia fergusonii
GCF_002864025	  1.43	1	0	G	547	              Enterobacter
GCF_002864025	  1.43	1	0	G1	354276	                Enterobacter cloacae complex
GCF_002864025	  1.43	1	1	S	158836	                  Enterobacter hormaechei
GCF_002864025	  1.43	1	0	G	160674	              Raoultella
GCF_002864025	  1.43	1	1	S	575	                Raoultella planticola
GCF_002864025	  1.43	1	0	O	72274	          Pseudomonadales
GCF_002864025	  1.43	1	0	F	468	            Moraxellaceae
GCF_002864025	  1.43	1	0	G	469	              Acinetobacter
GCF_002864025	  1.43	1	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
GCF_002864025	  1.43	1	1	S	470	                  Acinetobacter baumannii
GCF_002871775	100.00	34	0	R	1	root
GCF_002871775	100.00	34	0	R1	131567	  cellular organisms
GCF_002871775	100.00	34	1	D	2	    Bacteria
GCF_002871775	 97.06	33	0	P	1224	      Proteobacteria
GCF_002871775	 97.06	33	1	C	1236	        Gammaproteobacteria
GCF_002871775	 94.12	32	2	O	91347	          Enterobacterales
GCF_002871775	 88.24	30	2	F	543	            Enterobacteriaceae
GCF_002871775	 70.59	24	2	G	544	              Citrobacter
GCF_002871775	 64.71	22	0	G1	1344959	                Citrobacter freundii complex
GCF_002871775	 64.71	22	12	S	546	                  Citrobacter freundii
GCF_002871775	 29.41	10	10	S1	1006003	                    Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681
GCF_002871775	  5.88	2	0	G	547	              Enterobacter
GCF_002871775	  5.88	2	0	G1	354276	                Enterobacter cloacae complex
GCF_002871775	  5.88	2	1	S	158836	                  Enterobacter hormaechei
GCF_002871775	  2.94	1	1	S1	1812934	                    Enterobacter hormaechei subsp. hoffmannii
GCF_002871775	  2.94	1	0	G	561	              Escherichia
GCF_002871775	  2.94	1	0	S	562	                Escherichia coli
GCF_002871775	  2.94	1	1	S1	1050617	                  Escherichia coli UMNF18
GCF_002871775	  2.94	1	0	G	570	              Klebsiella
GCF_002871775	  2.94	1	1	S	573	                Klebsiella pneumoniae
GCF_002880615	100.00	2	0	R	1	root
GCF_002880615	100.00	2	0	R1	131567	  cellular organisms
GCF_002880615	100.00	2	0	D	2	    Bacteria
GCF_002880615	100.00	2	0	P	1224	      Proteobacteria
GCF_002880615	100.00	2	0	C	1236	        Gammaproteobacteria
GCF_002880615	100.00	2	0	O	91347	          Enterobacterales
GCF_002880615	100.00	2	0	F	543	            Enterobacteriaceae
GCF_002880615	 50.00	1	0	G	570	              Klebsiella
